0.0688092745783,0.0693413938816,0.0710471923251,0.0703837774137,0.104378338317
0.0792529895948,0.0791541020808,0.0814083223893,0.0813917552105,0.176969280061
0.0841498515459,0.0847249587883,0.085824298497,0.0861131114633,0.125211726893
0.0839970810144,0.0842691806343,0.0854797606335,0.0850858861516,0.0905541318836
0.0791122343146,0.0804186054422,0.0816714168086,0.0820575068819,0.154049300858
0.0819616054169,0.0853883812419,0.0850321565015,0.0891970016268,0.341322823001
0.136940608428,0.12704519797,0.13450817127,0.149322613445,0.845298102446
0.146857568184,0.147908882525,0.146510640887,0.149887338057,0.186952938282
0.146540371074,0.148319010946,0.148699954428,0.148248431726,0.115288433501
0.159391421025,0.160225396803,0.160836111931,0.16061647616,0.132873092068
0.180150235843,0.183250212871,0.179773260325,0.184959456231,0.228944928866
0.185080786324,0.187394408573,0.186722871726,0.186147640273,0.106679063341
0.188743408524,0.192346000385,0.190302364356,0.191805008929,0.141594412519
0.196701903693,0.19797508406,0.1956120935,0.196497973071,0.0905585538538
0.208743451767,0.211014533971,0.208571933815,0.209483119544,0.107065854696
0.222600588142,0.226110497149,0.223151682308,0.225789733692,0.183048706256
0.246993071132,0.252383182643,0.243524030315,0.252164649189,0.201175585748
0.244459285614,0.248112807292,0.243026555327,0.245513599503,0.103981365536
0.241384340844,0.245932392904,0.243000004022,0.242574671539,0.101813150524
0.258591119175,0.26487894801,0.259934960708,0.261256401387,0.114723844211
0.262039368609,0.266018393331,0.263333389108,0.262031724031,0.0952879403978
0.271274720468,0.273849094039,0.267274727347,0.270788926073,0.0948547453324
0.25289507453,0.255897631097,0.253766730131,0.252690631357,0.100903845583
0.269239198568,0.272223775,0.267486645788,0.268644937169,0.0923259923724
0.271372839027,0.277097776135,0.270692218828,0.273358891351,0.1086306427
0.301953094761,0.304873691696,0.298382950348,0.303723800914,0.213685649295
0.321631140306,0.325597125488,0.314439526138,0.322645211291,0.126853957698
0.307984748867,0.311995695497,0.30862875955,0.307060355389,0.100288794376
0.311340952924,0.315911759659,0.309445935242,0.311252590036,0.100322802674
0.310007957899,0.311550580129,0.308544949218,0.306396894911,0.0805524695758
0.308492627244,0.310634103655,0.305797050572,0.305864237367,0.085775813878
0.29359558902,0.297415177047,0.29190434504,0.293580370115,0.102883995119
0.306386258662,0.312182497388,0.305941828196,0.306617404016,0.0884597069848
0.303996041631,0.308255263647,0.30428292855,0.302346913471,0.0790578645326
0.30763162775,0.309711864949,0.304988807971,0.304094211509,0.0707381831063
0.322681660515,0.326304565697,0.321238085097,0.322324546904,0.125547882732
0.336241780305,0.341827131798,0.335069864756,0.335551972864,0.0872819046619
0.335576806173,0.349378198549,0.327341080447,0.346748615018,0.274355401713
0.339240009912,0.343747287815,0.339595803661,0.337963355113,0.100420074337
0.358915013628,0.35926781541,0.338653418951,0.360392289179,0.239568545874
0.335710413973,0.33887507296,0.334895095007,0.334574018513,0.127492772138
0.346684950202,0.351594303689,0.343426656339,0.345833412639,0.0930712895283
0.34954774696,0.353295409224,0.343186783012,0.348749704044,0.104269830988
0.324624026866,0.323484877067,0.321953120161,0.320308122188,0.115442782834
0.367187855541,0.366153022087,0.362462191204,0.363846813371,0.189650587162
0.401630084379,0.411135330353,0.398610130136,0.404875532814,0.146149049964
0.404826219416,0.411474534565,0.401250064521,0.404318866706,0.0976953015032
0.39683853021,0.401063673482,0.392943623671,0.394282652729,0.0909758248228
